river,year,MK,LInf,SL50,SL95,FM,SPR,SL50.Var,SL95.Var,FM.Var,SPR.Var
karibetsu,2015,4.243795676382152,113.23550681386182,75.68,94.33,1.18,0.7488585692256922,7.524446348321551,11.103745013312826,0.17460093524298412,0.002453627780686368
karibetsu,2016,4.243795676382152,113.23550681386182,85.76,104.82,1.22,0.8470414263969414,25.172976761658873,34.872863170695275,0.6908701851942407,0.004726759194894347
karibetsu,2017,4.243795676382152,113.23550681386182,79.78,95.68,1.66,0.7752516490220505,5.249314106785586,7.889340207421567,0.2715834672488973,0.001563458899988687
karibetsu,2018,4.243795676382152,113.23550681386182,82.97,100.41,1.12,0.8376241126014453,18.4587573981409,27.54305962453971,0.5112579693207913,0.004011182460418038
karibetsu,2023,4.243795676382152,113.23550681386182,80.17,102.06,0.73,0.8355415568923488,71.86404267519941,96.91942150306285,0.6634560820100578,0.013624723153632882
karibetsu,2015,1.907204659291858,108.53973675156423,75.97,98.32,3.22,0.431776540019571,12.06981745943407,19.417383247360128,0.9400026372653668,0.0044503097127001545
karibetsu,2016,1.907204659291858,108.53973675156423,86.39,109.58,3.22,0.575138379613321,43.86640191812192,64.79734938914243,3.8078233588616457,0.018426753443112592
karibetsu,2017,1.907204659291858,108.53973675156423,81.21,100.14,4.54,0.48295435978915113,9.473388226487488,14.731880146330413,2.021301684493432,0.00446255172318647
karibetsu,2018,1.907204659291858,108.53973675156423,83.23,104.05,2.96,0.5617023979287304,30.747692260929256,49.45693855556279,2.6376558807520647,0.01304368243294836
karibetsu,2023,1.907204659291858,108.53973675156423,78.32,104.89,1.97,0.5288993464277459,121.36746473336117,184.01829237377623,2.8195331871550935,0.03684876157690428
karibetsu,2015,3.486800385763661,109.19925510521782,75.59,94.99,1.38,0.700194602144849,8.50387823041923,12.779066499293688,0.22753205625712394,0.003137971395140512
karibetsu,2016,3.486800385763661,109.19925510521782,85.53,105.35,1.36,0.8153816651043422,28.773963114486055,40.36563932191441,0.8602310723075393,0.006847470646554949
karibetsu,2017,3.486800385763661,109.19925510521782,79.93,96.42,1.94,0.7325647104052266,5.977020211009858,9.068787713729717,0.3724959569012241,0.00214364989975559
karibetsu,2018,3.486800385763661,109.19925510521782,82.81,100.89,1.27,0.8038467595744,20.83521616631949,31.506891896060775,0.6454743516671514,0.005638022126574189
karibetsu,2023,3.486800385763661,109.19925510521782,78.68,101.29,0.73,0.8052849980329689,85.69068803152338,119.10739520014583,0.7330239117333568,0.01973468451420751
karibetsu,2015,1.8567912670040825,101.8113682614226,75.75,97.83,2.57,0.4925406931206115,12.056087936341438,19.228740674840115,0.6570588533137222,0.004709571291500359
karibetsu,2016,1.8567912670040825,101.8113682614226,85.63,108.27,2.35,0.6437162043641753,37.25571817862648,55.06013865267861,2.0204087321158695,0.014463393998673269
karibetsu,2017,1.8567912670040825,101.8113682614226,81.02,99.67,3.67,0.5427338064199523,9.173855306432245,14.18233313004601,1.3748351705228212,0.004410230307310799
karibetsu,2018,1.8567912670040825,101.8113682614226,82.88,103.32,2.26,0.6282583398778909,28.49702257309907,45.47298725025125,1.64364262955456,0.011633336319613472
karibetsu,2023,1.8567912670040825,101.8113682614226,76.86,102.67,1.33,0.6091225691197583,116.00044906020293,177.01119718959382,1.5261481879975785,0.034064589009999834
karibetsu,2015,1.1604277394074174,99.45742408893736,76.18,100.23,4.27,0.3434164733483436,15.339271211730242,25.26770690150643,1.7254412024636656,0.004532468511049356
karibetsu,2016,1.1604277394074174,99.45742408893736,85.8,110.48,3.71,0.4940314776575914,40.84353573707449,62.65513654768532,4.159984860274887,0.016299064607418947
karibetsu,2017,1.1604277394074174,99.45742408893736,82.33,102.64,6.31,0.3979597181452704,12.77833479867266,19.637319976980685,4.624198909269417,0.005677024450382943
karibetsu,2018,1.1604277394074174,99.45742408893736,83.17,105.34,3.63,0.4788374819998919,34.39516657447829,56.729619342093315,3.837203717267425,0.013935204300646119
karibetsu,2023,1.1604277394074174,99.45742408893736,75.83,103.92,2.2,0.44249631426150765,137.4200618926173,224.2503883625177,3.1663360467096613,0.03344418075519931
karibetsu,2015,0.8910395397926232,101.16638947968424,76.67,101.8,6.33,0.2537898318336752,17.378775896268138,28.99942788789061,3.7101969843111138,0.003661624259508089
karibetsu,2016,0.8910395397926232,101.16638947968424,86.62,112.63,5.66,0.38593310345325493,48.48889368604995,74.96707634885274,9.669897178792805,0.016888376064709675
karibetsu,2017,0.8910395397926232,101.16638947968424,83.3,104.57,9.57,0.3048591103152611,15.62806792962953,23.799371145708992,11.764080035695917,0.005609290645202622
karibetsu,2018,0.8910395397926232,101.16638947968424,83.71,106.95,5.44,0.3738324625708202,40.265578708665934,67.23369402944951,8.488354669830027,0.013879881880316781
karibetsu,2023,0.8910395397926232,101.16638947968424,76.66,106.4,3.52,0.32851022007097636,149.34230177835275,247.8944050782689,6.991858236126389,0.027716110975784476
karibetsu,2015,2.943504933559859,109.84204135838644,75.67,96,1.84,0.6102468391082504,9.450689460128645,14.556653074814362,0.353963592625369,0.003832409379534059
karibetsu,2016,2.943504933559859,109.84204135838644,85.76,106.65,1.84,0.7410754021005108,33.02299295606943,47.222308045698625,1.3916281575722536,0.010618122246130221
karibetsu,2017,2.943504933559859,109.84204135838644,80.26,97.52,2.58,0.6511212246303347,6.848044495049874,10.520674034179347,0.6254255486659457,0.002947732353172044
karibetsu,2018,2.943504933559859,109.84204135838644,82.9,101.86,1.71,0.7281654378847023,23.572757400876842,36.46311786118339,1.0104840774799184,0.00819181402112502
karibetsu,2023,2.943504933559859,109.84204135838644,78.6,102.48,1.06,0.717242251401902,95.93229621420055,137.19718603783673,1.1421323610603649,0.026901009587773125
karibetsu,2015,4.006499486460134,102.60048615978027,75.5,93.58,0.76,0.8391066971294266,7.607637504042739,10.9631828578583,0.11071736294040183,0.001899745392097952
karibetsu,2016,4.006499486460134,102.60048615978027,85.1,103.33,0.67,0.9198001655186607,23.121470474073007,31.37040308424104,0.3478153343428511,0.00242123729125655
karibetsu,2017,4.006499486460134,102.60048615978027,79.53,94.88,1.13,0.8542923417707851,5.072131462726154,7.489503899546274,0.16238418766003376,0.001043785203403055
karibetsu,2018,4.006499486460134,102.60048615978027,82.65,99.43,0.66,0.9113797131961637,17.423931057015242,25.313053060462885,0.2890345661612153,0.0023903292027715167
karibetsu,2023,4.006499486460134,102.60048615978027,78.38,99.09,0.25,0.9364359254128002,74.6188221167741,99.48570162987659,0.30966919189198056,0.011060439206774436
karibetsu,2015,1.173300941647435,101.9706687199238,76.3,100.42,4.68,0.3226539663794935,15.32220079792753,25.283283026659248,2.017798937786931,0.00427966599055868
karibetsu,2016,1.173300941647435,101.9706687199238,86.37,111.31,4.29,0.46603656264317933,46.37437206537636,70.61142667043273,5.957317149261629,0.018352479770950125
karibetsu,2017,1.173300941647435,101.9706687199238,82.39,102.78,6.88,0.3759674502608426,13.00667126423209,20.02457053454727,5.472307714741378,0.005514070151039288
karibetsu,2018,1.173300941647435,101.9706687199238,83.41,105.74,4.08,0.4524654403786932,36.475206593479825,60.13277301405112,4.89142847446071,0.014423013420566334
karibetsu,2023,1.173300941647435,101.9706687199238,76.84,105.32,2.61,0.4117005680031414,138.80481801915337,224.07776109179525,4.2478859184130435,0.034569854383347004
karibetsu,2015,2.1039509532592118,109.32036234684286,75.9,97.85,2.91,0.46394309427848096,11.459054551150098,18.295593437038306,0.7746687875401939,0.004422347199877023
karibetsu,2016,2.1039509532592118,109.32036234684286,86.27,109.01,2.91,0.6066414692417108,41.67596038212033,61.21036379388608,3.164723729055793,0.017194673995577937
karibetsu,2017,2.1039509532592118,109.32036234684286,80.99,99.58,4.08,0.5139245495345057,8.836712322007749,13.73353578550162,1.5931897130172126,0.004196000414652915
karibetsu,2018,2.1039509532592118,109.32036234684286,83.16,103.61,2.68,0.5931524562249875,29.186994940195333,46.634995765830425,2.195769225720484,0.01227446105987667
karibetsu,2023,2.1039509532592118,109.32036234684286,78.44,104.49,1.78,0.5636439037267856,116.02910935557743,173.82604053839094,2.401022588819585,0.0359375941509931
karibetsu,2015,1.0375090582311344,102.2745141175014,76.5,101.11,5.5,0.2845371023115416,16.23850372795299,26.956550808005904,2.7753842317334825,0.003944019235781272
karibetsu,2016,1.0375090582311344,102.2745141175014,86.64,112.15,5.06,0.4212433285978616,49.13170126109276,75.18573544050001,8.200721974579483,0.018395173648015465
karibetsu,2017,1.0375090582311344,102.2745141175014,82.8,103.62,8.17,0.33663053348746164,14.21513566177654,21.80209704607237,8.084445574055735,0.005533525666203886
karibetsu,2018,1.0375090582311344,102.2745141175014,83.61,106.4,4.8,0.4086946853585783,38.83753684798997,64.40896604882985,6.707884387184664,0.014390760672054345
karibetsu,2023,1.0375090582311344,102.2745141175014,76.99,106.15,3.13,0.36482737958716904,145.0510287912099,236.61390028499073,5.782603593584607,0.03151093701912841
karibetsu,2015,2.0871346903934094,114.0283657614235,76.13,98.38,3.45,0.40458975933855473,11.461147471355199,18.459776532562238,1.0092050714147225,0.00391899789480687
karibetsu,2016,2.0871346903934094,114.0283657614235,86.94,110.16,3.67,0.5374010350006562,43.593229345292386,64.41120085812206,4.678438050617596,0.01769020380831636
karibetsu,2017,2.0871346903934094,114.0283657614235,81.19,100.06,4.81,0.4536090046887431,9.045529181111693,14.119676674804182,2.1306436039945047,0.0039237424551457735
karibetsu,2018,2.0871346903934094,114.0283657614235,83.51,104.32,3.29,0.5255677107137698,29.910367436451164,48.336318404336694,3.0036967410304185,0.012009158986017777
karibetsu,2023,2.0871346903934094,114.0283657614235,80.46,107.47,2.52,0.48641621146396563,114.55747439822106,169.7737135042213,4.002959016915092,0.03476974780570237
karibetsu,2015,1.702823597431844,110.226394666785,76.14,99.06,3.94,0.37533674133259526,12.84544251646393,20.89640989138669,1.358071751712228,0.004260419217864845
karibetsu,2016,1.702823597431844,110.226394666785,86.76,110.66,4,0.5145822526692256,48.60630851682969,72.28561640909942,5.8592237223625885,0.020614099453179022
karibetsu,2017,1.702823597431844,110.226394666785,81.56,100.98,5.58,0.4270683380156915,10.41423657664689,16.219048193833,3.1195151321688845,0.004676259543037317
karibetsu,2018,1.702823597431844,110.226394666785,83.42,104.81,3.65,0.5020053642210579,33.382529106244455,54.243128652647684,3.8882288562220815,0.014008568763614409
karibetsu,2023,1.702823597431844,110.226394666785,78.63,106.06,2.51,0.4628050031388455,130.1834584433068,199.7571905276955,4.250404571153726,0.03772326993050722
karibetsu,2015,2.271857672395332,114.32444068403574,76.05,97.94,3.11,0.43637234956370974,10.951018121858034,17.514230987154377,0.8336118431080569,0.003957879052684941
karibetsu,2016,2.271857672395332,114.32444068403574,86.78,109.57,3.31,0.5699240468475718,41.19132479058135,60.57780599024097,3.8178029396596695,0.016624500430479975
karibetsu,2017,2.271857672395332,114.32444068403574,81.01,99.57,4.33,0.48476030960572414,8.512894323115507,13.273058932388864,1.6971824352146416,0.0037747080886523315
karibetsu,2018,2.271857672395332,114.32444068403574,83.42,103.9,2.97,0.5578473133169397,28.459116383251697,45.7015452335258,2.4876471858965994,0.011474278918497673
karibetsu,2023,2.271857672395332,114.32444068403574,80.41,106.9,2.26,0.5212670214949091,109.30499665697444,160.62008137392232,3.319103057647219,0.03403553045233594
karibetsu,2015,3.0526606923020103,112.11540927215373,75.78,96.1,1.92,0.5944220655862607,9.182206473166415,14.163951272357814,0.3640024332798258,0.003645503636403092
karibetsu,2016,3.0526606923020103,112.11540927215373,86.13,107.08,2,0.7214500419884501,32.16496492411327,46.103237744211924,1.5092535512343153,0.010449568126667039
karibetsu,2017,3.0526606923020103,112.11540927215373,80.31,97.57,2.66,0.6353266516969241,6.709212723367353,10.32150368664269,0.6438971041271258,0.0028303371239835296
karibetsu,2018,3.0526606923020103,112.11540927215373,83.1,102.09,1.82,0.7093393757800874,23.050494992606822,35.809309124901034,1.0632878626519031,0.007959468736214606
karibetsu,2023,3.0526606923020103,112.11540927215373,80.02,104.23,1.29,0.6897945321555482,89.50417536696013,126.59881517882468,1.3692894166372225,0.025473335660162643
karibetsu,2015,1.1106971838311925,115.1140852481318,76.86,101.53,7.67,0.2107082441984289,15.4559363374262,25.851027489248246,4.843066891024392,0.002540745888332145
karibetsu,2016,1.1106971838311925,115.1140852481318,88.51,114.7,8.41,0.31423752171059016,65.16349967347952,98.1451499226957,26.13373534811049,0.019051450445287527
karibetsu,2017,1.1106971838311925,115.1140852481318,82.84,103.8,11.1,0.2534007427925959,13.962997423909382,21.65249407399876,13.823103516205986,0.003715727501273774
karibetsu,2018,1.1106971838311925,115.1140852481318,84.39,107.56,7.31,0.30626022563027,42.32322399425649,70.61212613277692,14.807445566037453,0.011627505361575868
karibetsu,2023,1.1106971838311925,115.1140852481318,81.38,112.01,5.92,0.2613321358369577,156.75872663021946,242.8420567709165,19.906175102438425,0.027090609311258083
karibetsu,2015,1.7839617809871338,103.34247856906214,75.86,98.23,2.9,0.45789564566427715,12.380265439686312,19.86861504289559,0.8042171874250532,0.004678011191421064
karibetsu,2016,1.7839617809871338,103.34247856906214,85.93,108.96,2.72,0.6075985739501335,40.160904486078046,59.51765510598305,2.673137347455533,0.01624942008536251
karibetsu,2017,1.7839617809871338,103.34247856906214,81.19,100.1,4.13,0.5093042646098286,9.602548437640008,14.871279865033893,1.7375443183994532,0.004605533784032532
karibetsu,2018,1.7839617809871338,103.34247856906214,83.03,103.77,2.57,0.5927735038019607,29.97578023455777,48.103602549049754,2.073942987977529,0.012530007310486096
karibetsu,2023,1.7839617809871338,103.34247856906214,77.26,103.55,1.59,0.5667300318591181,119.48813877455353,183.10730103688005,1.9765394375250929,0.035241784829389104
karibetsu,2015,1.7061046543730847,104.94621802820214,75.97,98.64,3.27,0.423251108210465,12.732756112047333,20.562545197272915,0.9944740291303578,0.004590166989682682
karibetsu,2016,1.7061046543730847,104.94621802820214,86.22,109.65,3.14,0.5704681498256047,43.22006534486814,64.23136391581417,3.5580265114277165,0.017961759695372594
karibetsu,2017,1.7061046543730847,104.94621802820214,81.38,100.55,4.66,0.475381575777827,10.066304675971296,15.61428655913727,2.2204445448443844,0.004754000111203934
karibetsu,2018,1.7061046543730847,104.94621802820214,83.18,104.23,2.94,0.5563617392598953,31.518764795995576,50.86601823083406,2.6368804885083335,0.013312146744262817
karibetsu,2023,1.7061046543730847,104.94621802820214,77.63,104.42,1.89,0.5245598692372253,123.82135816856346,190.59237991457306,2.585570488520044,0.03625221502487885
karibetsu,2015,1.7830073563889421,107.09131330072464,75.99,98.57,3.34,0.41926191364402543,12.482198012174205,20.151558864288994,1.0174043840736269,0.004492497003608544
karibetsu,2016,1.7830073563889421,107.09131330072464,86.39,109.8,3.29,0.5637947795614373,44.424969717445364,65.84981860265674,3.95882202241244,0.01864814345518857
karibetsu,2017,1.7830073563889421,107.09131330072464,81.34,100.45,4.74,0.47099485652994466,9.879647426483764,15.349685932372942,2.2489217362283735,0.004635078959728236
karibetsu,2018,1.7830073563889421,107.09131330072464,83.24,104.25,3.05,0.5502042426285508,31.533849346462247,50.87248999379758,2.7982956686427753,0.01335694536593172
karibetsu,2023,1.7830073563889421,107.09131330072464,78.08,104.88,2.01,0.51664947073771506,124.03779553386066,189.62874857295236,2.894312094762586,0.036862342609223775
karibetsu,2015,1.8036506984183138,107.1354380264758,75.98,98.51,3.3,0.42323570296954477,12.402998186413795,20.004754602551532,0.9918837772462843,0.004495134395517701
karibetsu,2016,1.8036506984183138,107.1354380264758,86.37,109.72,3.25,0.5678855171551626,44.155934439084106,65.41121674704422,3.8607463230743964,0.018513347793671957
karibetsu,2017,1.8036506984183138,107.1354380264758,81.31,100.38,4.67,0.47491514681204056,9.796717714892479,15.222441597662076,2.1791941714458547,0.004605945402540242
karibetsu,2018,1.8036506984183138,107.1354380264758,83.23,104.2,3.01,0.5542667066545884,31.33666759875355,50.516040600126715,2.7297915176599163,0.013273660926756563
karibetsu,2023,1.8036506984183138,107.1354380264758,78.07,104.81,1.98,0.5212089782132943,123.34247747871402,188.3406534694734,2.824373395885561,0.03678301937014792
