linf,k
106.17831137919624,0.0988869639075248
115.70344795504776,0.0806651685364319
112.35923724113422,0.08888803753716361
106.60097631283146,0.08980437807741082
103.28501090183794,0.1011883890044615
103.92171584565945,0.1036439876884526
109.39974014080069,0.09481442762960901
112.58107710855022,0.08310918491555014
115.10447662800178,0.08619927481804822
114.0367320992125,0.08159386988150254
107.33996059099078,0.09940191948472366
111.52310615815,0.09067123811727015
113.12700716461858,0.09009745980631019
105.97212014488518,0.0978463451785571
110.80050793267087,0.09153168191138011
111.10054836186963,0.09268578355939767
112.24358732093918,0.08986480345507096
108.2290703626065,0.0948103236447691
107.93999071283785,0.096125003934683
108.34980042829434,0.09339040825536656
107.48908355789814,0.09839498359918415
105.57002766951994,0.09957043628493766
105.55099437557456,0.10212288083602568
100.67283791598646,0.10565573938908546
105.21567813631623,0.10216392896780477
114.52437410718234,0.08184282308978055
118.3465098269175,0.08016819681171372
118.31877969191139,0.07979031531544069
110.3215907918628,0.08671669440859844
121.80152032434907,0.08208623295573272
109.36506789951079,0.08399406870453156
114.7670346286481,0.08451760039667904
114.64193392218135,0.0857082204918239
110.6534440867896,0.08992058093985111
110.17520952271444,0.0924686932050465
110.97374649363104,0.08847414586728772
112.7980992851771,0.09063991874052031
110.23387642126447,0.09080569332473637
111.21766635789217,0.09324688106379739
109.52448587874137,0.09264764396020898
102.46876410488176,0.10366783889330877
103.64580146850224,0.10522046247282764
101.25803386809456,0.10845741537483818
113.29439957262173,0.08726120380904477
112.5372293186618,0.08903752807636295
103.90320732171915,0.10780516403322996
104.33441327174225,0.09898999140223134
109.11802316054064,0.09741639206709207
106.38561453485315,0.09360413912650441
105.56410056708529,0.09600933834970643
109.52599022871863,0.0940163403599322
108.32646381381771,0.09846452554063401
105.57540277511167,0.09613352668730556
104.98122484246142,0.0972465275294082
102.6714196303941,0.09490192747226375
109.89690960156346,0.08415007029240094
111.0466024823844,0.09019058956164629
108.48540057411066,0.0877188002416765
107.9273747002827,0.08814065982687044
107.43596366813192,0.08911073566955155
105.98214164642567,0.098917029308549
112.22665250453414,0.09299141190456632
110.72539122332678,0.09094421168872051
105.55215991698935,0.10205147008386747
104.73942586068658,0.09908178807522272
105.22580313657798,0.09659468067290335
109.79391451363561,0.09068930732237247
110.49982353373909,0.09329580962642321
116.95150770497601,0.0794654027940609
105.60119766883219,0.10108547409917873
109.76057318463442,0.09121730651106107
110.44039741058322,0.09339354858852897
118.68146844880798,0.07957010057108466
116.31373873573168,0.07929300096097909
107.36049250590528,0.09683299948913797
108.34151336749234,0.0991564699852159
107.6083850774151,0.09620385239769848
105.13043858042992,0.09735529619526676
106.5154724061921,0.09573415932468415
108.20069690088268,0.095572585088788
107.6971169958282,0.09895717968479652
106.82020391373976,0.09777641632251004
111.31158282211591,0.08781729397641695
111.52052727517962,0.08600474128846548
106.72201310927082,0.09461082421789864
109.94503333967153,0.094448505358222
110.47219315043216,0.08607878616945082
111.16062188595531,0.0897422587836053
113.59429793170601,0.09124717423776064
113.97830763799611,0.08516041471982126
102.56774665637923,0.10276492036982778
120.72345821482008,0.08157096081780922
117.46214059335247,0.08462925294200119
111.7300344036552,0.08428233017111383
113.57070363522524,0.0821178516738747
117.58843633738468,0.08790958562500507
113.80014753596136,0.0828696058768296
117.20350030990218,0.08077422821588787
114.122743405827,0.0833517266279077
109.53305779056353,0.092689458422578
114.18200244132078,0.08589343597998049
115.37914663525456,0.08634596184558635
115.51684209661516,0.08746344038859771
102.55624707478789,0.10241970353494748
104.2546807687813,0.09862087732307204
102.91686422354752,0.1017438610309017
108.99388918325894,0.09461268345300464
104.52341461926557,0.10232826259473883
107.25912931127037,0.09413627649159281
109.7182981383551,0.09482904658909687
108.44304691231774,0.09200104638660309
108.45574739654262,0.09382351966857404
109.73841498426941,0.09140778689399125
108.85904653182459,0.08816243023092032
104.7308231463992,0.09792547071857023
106.13591716737227,0.09815180070855588
110.66265442794514,0.09211294801584814
111.56387578359232,0.08772594984211728
114.0236247442824,0.0851656741685548
104.32503320550674,0.09953139953171763
104.87861492193704,0.10375130777880864
109.40831344959538,0.08916971060263618
118.90146794425691,0.08046427301427284
114.17938590937604,0.08512915770558466
